[Current] ORDER_STATUS - Takes(s): 8.9, Count: 16, TPM: 108.0, Sum(ms): 105.1, Avg(ms): 6.6, 50th(ms): 6.8, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 10.0, Count: 235, TPM: 1411.7, Sum(ms): 2887.1, Avg(ms): 12.3, 50th(ms): 12.6, 90th(ms): 14.7, 95th(ms): 15.7, 99th(ms): 17.8, 99.9th(ms): 21.0, Max(ms): 21.0
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 26, TPM: 161.6, Sum(ms): 236.7, Avg(ms): 9.1, 50th(ms): 8.9, 90th(ms): 10.5, 95th(ms): 12.6, 99th(ms): 13.6, 99.9th(ms): 13.6, Max(ms): 13.6
[Current] DELIVERY - Takes(s): 9.9, Count: 19, TPM: 115.1, Sum(ms): 1010.5, Avg(ms): 53.3, 50th(ms): 52.4, 90th(ms): 62.9, 95th(ms): 65.0, 99th(ms): 65.0, 99.9th(ms): 65.0, Max(ms): 65.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 275, TPM: 1655.9, Sum(ms): 5580.8, Avg(ms): 20.3, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 29.4, 99.9th(ms): 30.4, Max(ms): 30.4
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 21, TPM: 127.3, Sum(ms): 127.0, Avg(ms): 6.0, 50th(ms): 5.8, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 234, TPM: 1405.5, Sum(ms): 2803.0, Avg(ms): 12.0, 50th(ms): 12.1, 90th(ms): 14.2, 95th(ms): 14.7, 99th(ms): 16.3, 99.9th(ms): 18.9, Max(ms): 18.9
[Current] STOCK_LEVEL - Takes(s): 9.2, Count: 24, TPM: 157.4, Sum(ms): 214.5, Avg(ms): 9.0, 50th(ms): 8.4, 90th(ms): 12.1, 95th(ms): 13.1, 99th(ms): 13.1, 99.9th(ms): 13.1, Max(ms): 13.1
[Current] DELIVERY - Takes(s): 9.9, Count: 27, TPM: 164.3, Sum(ms): 1383.2, Avg(ms): 51.3, 50th(ms): 52.4, 90th(ms): 54.5, 95th(ms): 56.6, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 247, TPM: 1487.9, Sum(ms): 4997.8, Avg(ms): 20.3, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 27.3, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 20, TPM: 123.3, Sum(ms): 121.3, Avg(ms): 6.1, 50th(ms): 5.8, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 10.0, 99.9th(ms): 10.0, Max(ms): 10.0
[Current] PAYMENT - Takes(s): 10.0, Count: 253, TPM: 1518.4, Sum(ms): 2916.9, Avg(ms): 11.5, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 15.7, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] STOCK_LEVEL - Takes(s): 9.4, Count: 34, TPM: 216.9, Sum(ms): 308.5, Avg(ms): 9.1, 50th(ms): 8.4, 90th(ms): 11.5, 95th(ms): 12.6, 99th(ms): 17.8, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] DELIVERY - Takes(s): 9.9, Count: 24, TPM: 145.5, Sum(ms): 1343.0, Avg(ms): 56.2, 50th(ms): 56.6, 90th(ms): 58.7, 95th(ms): 60.8, 99th(ms): 96.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 250, TPM: 1500.0, Sum(ms): 5245.2, Avg(ms): 21.0, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 27.3, 99th(ms): 30.4, 99.9th(ms): 52.4, Max(ms): 52.4
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 25, TPM: 154.8, Sum(ms): 169.7, Avg(ms): 6.7, 50th(ms): 7.3, 90th(ms): 8.4, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 10.0, Count: 233, TPM: 1403.6, Sum(ms): 2745.3, Avg(ms): 11.8, 50th(ms): 12.1, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 16.3, 99.9th(ms): 18.9, Max(ms): 18.9
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 28, TPM: 170.2, Sum(ms): 248.0, Avg(ms): 8.8, 50th(ms): 8.9, 90th(ms): 10.0, 95th(ms): 11.0, 99th(ms): 11.0, 99.9th(ms): 11.0, Max(ms): 11.0
[Current] DELIVERY - Takes(s): 9.8, Count: 25, TPM: 152.3, Sum(ms): 1302.8, Avg(ms): 52.1, 50th(ms): 52.4, 90th(ms): 58.7, 95th(ms): 58.7, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 261, TPM: 1568.1, Sum(ms): 5210.3, Avg(ms): 20.0, 50th(ms): 21.0, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 27.3, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] ORDER_STATUS - Takes(s): 8.9, Count: 19, TPM: 127.4, Sum(ms): 118.6, Avg(ms): 6.2, 50th(ms): 6.8, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 250, TPM: 1507.3, Sum(ms): 2888.5, Avg(ms): 11.6, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 16.3, 99.9th(ms): 16.8, Max(ms): 16.8
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 26, TPM: 163.6, Sum(ms): 224.8, Avg(ms): 8.7, 50th(ms): 8.4, 90th(ms): 9.4, 95th(ms): 11.0, 99th(ms): 12.6, 99.9th(ms): 12.6, Max(ms): 12.6
[Current] DELIVERY - Takes(s): 9.8, Count: 31, TPM: 189.4, Sum(ms): 1565.4, Avg(ms): 50.4, 50th(ms): 50.3, 90th(ms): 54.5, 95th(ms): 56.6, 99th(ms): 58.7, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 261, TPM: 1570.4, Sum(ms): 5195.7, Avg(ms): 19.9, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 26.2, 99.9th(ms): 30.4, Max(ms): 30.4
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 19, TPM: 114.9, Sum(ms): 115.8, Avg(ms): 6.1, 50th(ms): 6.3, 90th(ms): 7.3, 95th(ms): 7.3, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 232, TPM: 1392.9, Sum(ms): 2674.3, Avg(ms): 11.5, 50th(ms): 11.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 14.7, 99.9th(ms): 15.2, Max(ms): 15.2
[Current] STOCK_LEVEL - Takes(s): 8.3, Count: 23, TPM: 166.7, Sum(ms): 196.3, Avg(ms): 8.5, 50th(ms): 8.9, 90th(ms): 10.0, 95th(ms): 11.0, 99th(ms): 11.0, 99.9th(ms): 11.0, Max(ms): 11.0
[Current] DELIVERY - Takes(s): 9.8, Count: 23, TPM: 140.5, Sum(ms): 1209.5, Avg(ms): 52.7, 50th(ms): 52.4, 90th(ms): 56.6, 95th(ms): 56.6, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 263, TPM: 1580.8, Sum(ms): 5455.4, Avg(ms): 20.7, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 29.4, 99.9th(ms): 52.4, Max(ms): 52.4
[Current] ORDER_STATUS - Takes(s): 9.4, Count: 25, TPM: 160.1, Sum(ms): 159.1, Avg(ms): 6.3, 50th(ms): 6.8, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 9.9, Count: 226, TPM: 1364.0, Sum(ms): 2702.8, Avg(ms): 12.0, 50th(ms): 12.1, 90th(ms): 13.6, 95th(ms): 14.7, 99th(ms): 16.8, 99.9th(ms): 17.8, Max(ms): 17.8
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 24, TPM: 144.7, Sum(ms): 214.3, Avg(ms): 8.9, 50th(ms): 8.9, 90th(ms): 10.0, 95th(ms): 10.0, 99th(ms): 13.6, 99.9th(ms): 13.6, Max(ms): 13.6
[Current] DELIVERY - Takes(s): 9.7, Count: 23, TPM: 141.8, Sum(ms): 1237.5, Avg(ms): 54.1, 50th(ms): 52.4, 90th(ms): 58.7, 95th(ms): 62.9, 99th(ms): 96.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 251, TPM: 1508.9, Sum(ms): 5163.0, Avg(ms): 20.6, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 28.3, 99.9th(ms): 33.6, Max(ms): 33.6
[Current] ORDER_STATUS - Takes(s): 8.7, Count: 22, TPM: 151.0, Sum(ms): 134.2, Avg(ms): 6.1, 50th(ms): 5.8, 90th(ms): 7.3, 95th(ms): 8.4, 99th(ms): 8.9, 99.9th(ms): 8.9, Max(ms): 8.9
[Current] PAYMENT - Takes(s): 9.9, Count: 256, TPM: 1551.5, Sum(ms): 3058.4, Avg(ms): 12.0, 50th(ms): 12.1, 90th(ms): 14.2, 95th(ms): 15.2, 99th(ms): 18.9, 99.9th(ms): 31.5, Max(ms): 31.5
[Current] STOCK_LEVEL - Takes(s): 9.1, Count: 16, TPM: 105.4, Sum(ms): 136.3, Avg(ms): 8.5, 50th(ms): 8.9, 90th(ms): 8.9, 95th(ms): 10.0, 99th(ms): 10.5, 99.9th(ms): 10.5, Max(ms): 10.5
[Current] DELIVERY - Takes(s): 9.4, Count: 19, TPM: 121.4, Sum(ms): 992.5, Avg(ms): 52.0, 50th(ms): 52.4, 90th(ms): 58.7, 95th(ms): 58.7, 99th(ms): 60.8, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 256, TPM: 1537.4, Sum(ms): 5369.0, Avg(ms): 21.0, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 27.3, 99th(ms): 29.4, 99.9th(ms): 56.6, Max(ms): 56.6
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 27, TPM: 162.5, Sum(ms): 190.1, Avg(ms): 7.1, 50th(ms): 7.9, 90th(ms): 8.4, 95th(ms): 8.9, 99th(ms): 9.4, 99.9th(ms): 9.4, Max(ms): 9.4
[Current] PAYMENT - Takes(s): 10.0, Count: 236, TPM: 1418.8, Sum(ms): 2938.6, Avg(ms): 12.4, 50th(ms): 12.1, 90th(ms): 15.7, 95th(ms): 16.3, 99th(ms): 19.9, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 29, TPM: 175.6, Sum(ms): 264.7, Avg(ms): 9.1, 50th(ms): 8.9, 90th(ms): 10.5, 95th(ms): 11.5, 99th(ms): 14.7, 99.9th(ms): 14.7, Max(ms): 14.7
Finished
[Summary] DELIVERY - Takes(s): 299.6, Count: 695, TPM: 139.2, Sum(ms): 35139.2, Avg(ms): 50.6, 50th(ms): 50.3, 90th(ms): 56.6, 95th(ms): 58.7, 99th(ms): 71.3, 99.9th(ms): 96.5, Max(ms): 121.6
[Summary] NEW_ORDER - Takes(s): 299.9, Count: 7729, TPM: 1546.4, Sum(ms): 159001.8, Avg(ms): 20.6, 50th(ms): 21.0, 90th(ms): 25.2, 95th(ms): 26.2, 99th(ms): 29.4, 99.9th(ms): 52.4, Max(ms): 67.1
[Summary] ORDER_STATUS - Takes(s): 299.2, Count: 648, TPM: 129.9, Sum(ms): 4209.8, Avg(ms): 6.5, 50th(ms): 6.8, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 10.5, 99.9th(ms): 14.7, Max(ms): 18.9
[Summary] PAYMENT - Takes(s): 299.9, Count: 7402, TPM: 1480.7, Sum(ms): 87500.2, Avg(ms): 11.8, 50th(ms): 12.1, 90th(ms): 14.2, 95th(ms): 14.7, 99th(ms): 17.8, 99.9th(ms): 41.9, Max(ms): 125.8
[Summary] STOCK_LEVEL - Takes(s): 299.8, Count: 733, TPM: 146.7, Sum(ms): 6325.0, Avg(ms): 8.6, 50th(ms): 8.4, 90th(ms): 10.5, 95th(ms): 11.5, 99th(ms): 13.6, 99.9th(ms): 17.8, Max(ms): 22.0
tpmC: 1546.4, tpmTotal: 3442.9, efficiency: 12024.9%
